APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
32097 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32098 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32099 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32100 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32101 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32102 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32103 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32104 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32105 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32106 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32107 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
32108 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
32109 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32110 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32111 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32112 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32113 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32114 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32115 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32116 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32117 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32118 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32119 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32120 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32121 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32122 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32123 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32124 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
32125 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32126 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32127 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32128 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32129 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32130 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32131 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32132 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32133 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32134 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32135 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32136 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32137 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32138 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32139 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32140 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32141 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32142 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32143 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32144 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32145 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32146 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
32147 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32148 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32149 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32150 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32151 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32152 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32153 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32154 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32155 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32156 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32157 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32158 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32159 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32160 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32161 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32162 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32163 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32164 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32165 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32166 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32167 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32168 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32169 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32170 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32171 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32172 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32173 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32174 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32175 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32176 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32177 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32178 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32179 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32180 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32181 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32182 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32183 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32184 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32185 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32186 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32187 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32188 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32189 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32190 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32191 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32192 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
32193 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32194 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32195 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
32196 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32197 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32198 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32199 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32200 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32201 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
32202 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32203 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32204 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32205 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32206 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32207 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32208 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32209 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32210 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32211 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32212 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32213 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
32214 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32215 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32216 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32217 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32218 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32219 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32220 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32221 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32222 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32223 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32224 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32225 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32226 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32227 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32228 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32229 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32230 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32231 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32232 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32233 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32234 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32235 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32236 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32237 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32238 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32239 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32240 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32241 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32242 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32243 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32244 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32245 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32246 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32247 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32248 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32249 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32250 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32251 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32252 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32253 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32254 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32255 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32256 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32257 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32258 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32259 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32260 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32261 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32262 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32263 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32264 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32265 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
32266 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32267 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32268 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32269 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32270 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32271 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32272 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
32273 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32274 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32275 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32276 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
32277 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
32278 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32279 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32280 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
32281 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32282 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32283 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32284 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32285 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32286 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32287 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32288 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32289 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32290 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32291 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32292 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32293 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32294 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32295 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32296 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32297 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32298 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32299 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32300 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32301 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32302 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
32303 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32304 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32305 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32306 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32307 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
32308 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32309 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32310 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
32311 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
32312 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32313 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
32314 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
32315 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 1.3685 | 0.1818
32316 | ExhaustionPersistence_Age5 | Weak Node | 0.1513 | 5.00 | 1.2532 | 0.0690
32317 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32318 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32319 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32320 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32321 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32322 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32323 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32324 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
32325 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32326 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32327 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32328 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32329 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32330 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32331 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32332 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32333 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32334 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32335 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32336 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32337 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32338 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32339 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32340 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
32341 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
32342 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32343 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32344 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32345 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32346 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32347 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32348 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
32349 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32350 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32351 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32352 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32353 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
32354 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32355 | ConstructiveEmergence_Age1 | Weak Node | 0.2062 | 3.00 | 1.7277 | 0.1446
32356 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32357 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
32358 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32359 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32360 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32361 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
32362 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
32363 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32364 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
32365 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
32366 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32367 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
32368 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
32369 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
32370 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
