APVA Transition Context Matrix Study v0.1 - Aggregate
Research only. No trades, entries/exits, optimization, fitting, or machine learning.
Instruments: 6E, CL, NQ

Aggregate Baseline Table
CurrentState | AgeBucket | Horizon | NextState | Count_6E | Prob_6E | Lift_6E | Count_CL | Prob_CL | Lift_CL | Count_NQ | Prob_NQ | Lift_NQ | ValidInstrumentCount | MeanProbability | MeanLift
Context1 | CompressionProcessing | 11-20 | t+5 | 0.9503 | 0.9503 | 0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | ConstructiveEmergence | 1 | t+1 | 1.1780 | 0.9615 | 0.2165 | 1.0776 | 0.6044 | 0.4731 | 0.8305 | 0.6738 | 0.1567 | 3 | 1.0287 | 0.7466 | 0.2821
Context1 | ConstructiveEmergence | 1 | t+2 | 1.4544 | 1.3015 | 0.1529 | 1.0776 | 0.6764 | 0.4012 | 1.1710 | 0.7404 | 0.4306 | 3 | 1.2343 | 0.9061 | 0.3282
Context1 | ConstructiveEmergence | 1 | t+3 | 1.5104 | 1.3553 | 0.1551 | 0.9596 | 0.6481 | 0.3116 | 1.2154 | 0.6717 | 0.5436 | 3 | 1.2285 | 0.8917 | 0.3368
Context1 | ConstructiveEmergence | 1 | t+5 | 1.5056 | 1.3120 | 0.1937 | 1.0986 | 0.6044 | 0.4942 | 0.6560 | 0.5555 | 0.1005 | 3 | 1.0867 | 0.8240 | 0.2628
Context1 | DecayToNeutral | 1 | t+1 | 1.1580 | 1.0337 | 0.1243 | 1.0086 | 0.8285 | 0.1801 | 0.9062 | 0.7302 | 0.1761 | 3 | 1.0243 | 0.8641 | 0.1602
Context1 | DecayToNeutral | 1 | t+2 | 1.8321 | 1.7411 | 0.0911 | 1.8503 | 1.6646 | 0.1857 | 1.6340 | 1.4015 | 0.2324 | 3 | 1.7721 | 1.6024 | 0.1697
Context1 | DecayToNeutral | 1 | t+3 | 1.6314 | 1.6182 | 0.0132 | 1.6188 | 1.4558 | 0.1630 | 1.3974 | 1.3161 | 0.0813 | 3 | 1.5492 | 1.4633 | 0.0858
Context1 | DecayToNeutral | 1 | t+5 | 1.6658 | 1.6521 | 0.0137 | 1.6347 | 1.4625 | 0.1722 | 1.4913 | 1.2681 | 0.2232 | 3 | 1.5973 | 1.4609 | 0.1364
Context1 | DestructiveRotation | 1 | t+1 | 1.8149 | 1.5541 | 0.2608 | 1.6276 | 1.3235 | 0.3041 | 1.7980 | 1.3204 | 0.4776 | 3 | 1.7468 | 1.3993 | 0.3475
Context1 | DestructiveRotation | 1 | t+2 | 1.8555 | 1.7527 | 0.1028 | 1.7022 | 1.4099 | 0.2923 | 1.8074 | 1.4088 | 0.3986 | 3 | 1.7884 | 1.5238 | 0.2646
Context1 | DestructiveRotation | 1 | t+3 | 1.8859 | 1.8005 | 0.0854 | 1.8427 | 1.5734 | 0.2693 | 1.8206 | 1.4563 | 0.3643 | 3 | 1.8497 | 1.6101 | 0.2397
Context1 | DestructiveRotation | 1 | t+5 | 1.6432 | 1.6075 | 0.0357 | 1.7701 | 1.5265 | 0.2436 | 1.6707 | 1.2994 | 0.3713 | 3 | 1.6947 | 1.4778 | 0.2169
Context1 | DestructiveRotation | 2 | t+1 | 1.6826 | 1.6826 | 0.0000 | 1.6326 | 1.6326 | 0.0000 | 1.4143 | 1.4143 | 0.0000 | 3 | 1.5765 | 1.5765 | 0.0000
Context1 | DestructiveRotation | 2 | t+2 | 1.8191 | 1.8191 | 0.0000 | 1.6326 | 1.6326 | 0.0000 | 1.2945 | 1.2945 | 0.0000 | 3 | 1.5821 | 1.5821 | 0.0000
Context1 | DestructiveRotation | 2 | t+3 | 1.8781 | 1.8781 | 0.0000 | 1.8637 | 1.8637 | 0.0000 | 1.0336 | 1.0336 | 0.0000 | 3 | 1.5918 | 1.5918 | 0.0000
Context1 | DestructiveRotation | 2 | t+5 | 1.4459 | 1.4459 | 0.0000 | 1.4677 | 1.4677 | 0.0000 | 1.4143 | 1.4143 | 0.0000 | 3 | 1.4427 | 1.4427 | 0.0000
Context1 | DestructiveRotation | 3 | t+1 | 1.0336 | 1.0336 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0.5004 | 0.5004 | 0.0000 | 1 | 1.0336 | 1.0336 | 0.0000
Context1 | DestructiveRotation | 3 | t+2 | 1.3667 | 1.3667 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0.9503 | 0.9503 | 0.0000 | 1 | 1.3667 | 1.3667 | 0.0000
Context1 | DestructiveRotation | 3 | t+3 | 1.5942 | 1.5942 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 1.3322 | 1.3322 | 0.0000 | 1 | 1.5942 | 1.5942 | 0.0000
Context1 | DestructiveRotation | 3 | t+5 | 0.7595 | 0.7595 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0.5004 | 0.5004 | 0.0000 | 1 | 0.7595 | 0.7595 | 0.0000
Context1 | DestructiveRotation | 4 | t+1 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | DestructiveRotation | 4 | t+2 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | DestructiveRotation | 4 | t+3 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | DestructiveRotation | 4 | t+5 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | ExhaustionPersistence | 1 | t+1 | 1.6846 | 1.4788 | 0.2058 | 1.5473 | 1.2357 | 0.3116 | 1.6073 | 1.3596 | 0.2477 | 3 | 1.6131 | 1.3581 | 0.2550
Context1 | ExhaustionPersistence | 1 | t+2 | 1.6364 | 1.6049 | 0.0315 | 1.4720 | 1.3543 | 0.1177 | 1.5883 | 1.4429 | 0.1455 | 3 | 1.5656 | 1.4673 | 0.0982
Context1 | ExhaustionPersistence | 1 | t+3 | 1.7049 | 1.6970 | 0.0080 | 1.5430 | 1.4106 | 0.1324 | 1.6406 | 1.4087 | 0.2319 | 3 | 1.6295 | 1.5054 | 0.1241
Context1 | ExhaustionPersistence | 1 | t+5 | 1.6453 | 1.6304 | 0.0149 | 1.5831 | 1.4335 | 0.1496 | 1.5325 | 1.3222 | 0.2103 | 3 | 1.5870 | 1.4620 | 0.1249
Context1 | ExhaustionPersistence | 2 | t+1 | 0.5803 | 0.5803 | 0.0000 | 0.7337 | 0.7337 | 0.0000 | 0.5763 | 0.5763 | 0.0000 | 3 | 0.6301 | 0.6301 | 0.0000
Context1 | ExhaustionPersistence | 2 | t+2 | 1.1055 | 1.1055 | 0.0000 | 1.0183 | 1.0183 | 0.0000 | 0.9592 | 0.9592 | 0.0000 | 3 | 1.0277 | 1.0277 | 0.0000
Context1 | ExhaustionPersistence | 2 | t+3 | 1.7013 | 1.7013 | 0.0000 | 1.5439 | 1.5439 | 0.0000 | 1.4586 | 1.4586 | 0.0000 | 3 | 1.5680 | 1.5680 | 0.0000
Context1 | ExhaustionPersistence | 2 | t+5 | 1.6998 | 1.6998 | 0.0000 | 1.4569 | 1.4569 | 0.0000 | 1.4071 | 1.4071 | 0.0000 | 3 | 1.5213 | 1.5213 | 0.0000
Context1 | ExhaustionPersistence | 3 | t+1 | 0.9008 | 0.9008 | 0.0000 | 0.5489 | 0.5489 | 0.0000 | 0.5196 | 0.5196 | 0.0000 | 3 | 0.6564 | 0.6564 | 0.0000
Context1 | ExhaustionPersistence | 3 | t+2 | 1.7214 | 1.7214 | 0.0000 | 1.4764 | 1.4764 | 0.0000 | 1.2964 | 1.2964 | 0.0000 | 3 | 1.4981 | 1.4981 | 0.0000
Context1 | ExhaustionPersistence | 3 | t+3 | 1.7563 | 1.7563 | 0.0000 | 1.4610 | 1.4610 | 0.0000 | 1.7105 | 1.7105 | 0.0000 | 3 | 1.6426 | 1.6426 | 0.0000
Context1 | ExhaustionPersistence | 3 | t+5 | 1.7048 | 1.7048 | 0.0000 | 1.8604 | 1.8604 | 0.0000 | 1.5367 | 1.5367 | 0.0000 | 3 | 1.7006 | 1.7006 | 0.0000
Context1 | ExhaustionPersistence | 4 | t+1 | 1.5370 | 1.5370 | 0.0000 | 1.4402 | 1.4402 | 0.0000 | 1.2945 | 1.2945 | 0.0000 | 3 | 1.4239 | 1.4239 | 0.0000
Context1 | ExhaustionPersistence | 4 | t+2 | 1.8601 | 1.8601 | 0.0000 | 1.5481 | 1.5481 | 0.0000 | 1.4681 | 1.4681 | 0.0000 | 3 | 1.6254 | 1.6254 | 0.0000
Context1 | ExhaustionPersistence | 4 | t+3 | 1.9413 | 1.9413 | 0.0000 | 1.1034 | 1.1034 | 0.0000 | 1.4681 | 1.4681 | 0.0000 | 3 | 1.5043 | 1.5043 | 0.0000
Context1 | ExhaustionPersistence | 4 | t+5 | 1.5491 | 1.5491 | 0.0000 | 1.6021 | 1.6021 | 0.0000 | 1.4681 | 1.4681 | 0.0000 | 3 | 1.5398 | 1.5398 | 0.0000
Context1 | ExhaustionPersistence | 5 | t+1 | 1.6524 | 1.6524 | 0.0000 | 1.4942 | 1.4942 | 0.0000 | 0.8676 | 0.8676 | 0.0000 | 1 | 1.6524 | 1.6524 | 0.0000
Context1 | ExhaustionPersistence | 5 | t+2 | 1.8323 | 1.8323 | 0.0000 | 1.0735 | 1.0735 | 0.0000 | 1.3297 | 1.3297 | 0.0000 | 1 | 1.8323 | 1.8323 | 0.0000
Context1 | ExhaustionPersistence | 5 | t+3 | 1.7684 | 1.7684 | 0.0000 | 1.3209 | 1.3209 | 0.0000 | 1.3297 | 1.3297 | 0.0000 | 1 | 1.7684 | 1.7684 | 0.0000
Context1 | ExhaustionPersistence | 5 | t+5 | 1.4226 | 1.4226 | 0.0000 | 1.2130 | 1.2130 | 0.0000 | 0.4506 | 0.4506 | 0.0000 | 1 | 1.4226 | 1.4226 | 0.0000
Context1 | ExhaustionPersistence | 6-10 | t+1 | 1.3934 | 1.3934 | 0.0000 | 0.6365 | 0.6365 | 0.0000 | 1.3297 | 1.3297 | 0.0000 | 1 | 1.3934 | 1.3934 | 0.0000
Context1 | ExhaustionPersistence | 6-10 | t+2 | 1.4941 | 1.4941 | 0.0000 | 1.0986 | 1.0986 | 0.0000 | 1.0114 | 1.0114 | 0.0000 | 1 | 1.4941 | 1.4941 | 0.0000
Context1 | ExhaustionPersistence | 6-10 | t+3 | 1.6611 | 1.6611 | 0.0000 | 0.6365 | 0.6365 | 0.0000 | 0.8676 | 0.8676 | 0.0000 | 1 | 1.6611 | 1.6611 | 0.0000
Context1 | ExhaustionPersistence | 6-10 | t+5 | 1.4621 | 1.4621 | 0.0000 | 0.6365 | 0.6365 | 0.0000 | 0.6365 | 0.6365 | 0.0000 | 1 | 1.4621 | 1.4621 | 0.0000
Context1 | MixedStructure | 1 | t+1 | 1.7603 | 1.6187 | 0.1416 | 1.7164 | 1.5524 | 0.1641 | 1.7598 | 1.5146 | 0.2452 | 3 | 1.7455 | 1.5619 | 0.1836
Context1 | MixedStructure | 1 | t+2 | 1.6612 | 1.6318 | 0.0294 | 1.6791 | 1.6068 | 0.0722 | 1.7308 | 1.5975 | 0.1333 | 3 | 1.6904 | 1.6120 | 0.0783
Context1 | MixedStructure | 1 | t+3 | 1.8571 | 1.8345 | 0.0226 | 1.9180 | 1.8339 | 0.0841 | 1.8968 | 1.6821 | 0.2147 | 3 | 1.8906 | 1.7835 | 0.1071
Context1 | MixedStructure | 1 | t+5 | 1.5757 | 1.5669 | 0.0088 | 1.5248 | 1.4807 | 0.0442 | 1.6031 | 1.4421 | 0.1610 | 3 | 1.5679 | 1.4966 | 0.0713
Context1 | MixedStructure | 2 | t+1 | 1.6819 | 1.6819 | 0.0000 | 1.6485 | 1.6485 | 0.0000 | 1.5968 | 1.5968 | 0.0000 | 3 | 1.6424 | 1.6424 | 0.0000
Context1 | MixedStructure | 2 | t+2 | 1.6729 | 1.6729 | 0.0000 | 1.7475 | 1.7475 | 0.0000 | 1.4539 | 1.4539 | 0.0000 | 3 | 1.6248 | 1.6248 | 0.0000
Context1 | MixedStructure | 2 | t+3 | 1.7857 | 1.7857 | 0.0000 | 1.7869 | 1.7869 | 0.0000 | 1.4445 | 1.4445 | 0.0000 | 3 | 1.6724 | 1.6724 | 0.0000
Context1 | MixedStructure | 2 | t+5 | 1.6134 | 1.6134 | 0.0000 | 1.5085 | 1.5085 | 0.0000 | 1.3932 | 1.3932 | 0.0000 | 3 | 1.5051 | 1.5051 | 0.0000
Context1 | MixedStructure | 3 | t+1 | 1.5287 | 1.5287 | 0.0000 | 1.0549 | 1.0549 | 0.0000 | 1.0397 | 1.0397 | 0.0000 | 1 | 1.5287 | 1.5287 | 0.0000
Context1 | MixedStructure | 3 | t+2 | 1.6005 | 1.6005 | 0.0000 | 1.0549 | 1.0549 | 0.0000 | 1.0397 | 1.0397 | 0.0000 | 1 | 1.6005 | 1.6005 | 0.0000
Context1 | MixedStructure | 3 | t+3 | 1.7530 | 1.7530 | 0.0000 | 1.3322 | 1.3322 | 0.0000 | 1.3863 | 1.3863 | 0.0000 | 1 | 1.7530 | 1.7530 | 0.0000
Context1 | MixedStructure | 3 | t+5 | 1.6004 | 1.6004 | 0.0000 | 0.5004 | 0.5004 | 0.0000 | 1.0397 | 1.0397 | 0.0000 | 1 | 1.6004 | 1.6004 | 0.0000
Context1 | MixedStructure | 4 | t+1 | 1.3209 | 1.3209 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0.6931 | 0.6931 | 0.0000 | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 4 | t+2 | 1.4942 | 1.4942 | 0.0000 | 0.6931 | 0.6931 | 0.0000 | 0.6931 | 0.6931 | 0.0000 | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 4 | t+3 | 1.2555 | 1.2555 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0.6931 | 0.6931 | 0.0000 | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 4 | t+5 | 0.7356 | 0.7356 | 0.0000 | 0.6931 | 0.6931 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 5 | t+1 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 5 | t+2 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 5 | t+3 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | MixedStructure | 5 | t+5 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A
Context1 | NeutralProcessing | 1 | t+1 | 1.2623 | 1.1134 | 0.1489 | 1.2605 | 1.0598 | 0.2007 | 1.2465 | 1.0416 | 0.2048 | 3 | 1.2564 | 1.0716 | 0.1848
Context1 | NeutralProcessing | 1 | t+2 | 1.6700 | 1.5582 | 0.1119 | 1.6554 | 1.4688 | 0.1867 | 1.5758 | 1.3716 | 0.2042 | 3 | 1.6338 | 1.4662 | 0.1676
Context1 | NeutralProcessing | 1 | t+3 | 1.3942 | 1.3548 | 0.0394 | 1.3721 | 1.2722 | 0.0999 | 1.3235 | 1.1909 | 0.1326 | 3 | 1.3633 | 1.2726 | 0.0906
Context1 | NeutralProcessing | 1 | t+5 | 1.6090 | 1.6028 | 0.0062 | 1.6019 | 1.5340 | 0.0679 | 1.5446 | 1.4578 | 0.0868 | 3 | 1.5852 | 1.5315 | 0.0536
Context1 | NeutralProcessing | 2 | t+1 | 1.2354 | 1.2354 | 0.0000 | 1.2109 | 1.2109 | 0.0000 | 1.0659 | 1.0659 | 0.0000 | 3 | 1.1707 | 1.1707 | 0.0000
Context1 | NeutralProcessing | 2 | t+2 | 1.1168 | 1.1168 | 0.0000 | 1.0588 | 1.0588 | 0.0000 | 1.0119 | 1.0119 | 0.0000 | 3 | 1.0625 | 1.0625 | 0.0000
Context1 | NeutralProcessing | 2 | t+3 | 1.0446 | 1.0446 | 0.0000 | 1.0031 | 1.0031 | 0.0000 | 0.9019 | 0.9019 | 0.0000 | 3 | 0.9832 | 0.9832 | 0.0000
Context1 | NeutralProcessing | 2 | t+5 | 1.5807 | 1.5807 | 0.0000 | 1.6167 | 1.6167 | 0.0000 | 1.5736 | 1.5736 | 0.0000 | 3 | 1.5903 | 1.5903 | 0.0000
Context1 | NeutralProcessing | 3 | t+1 | 0.8439 | 0.8439 | 0.0000 | 0.7992 | 0.7992 | 0.0000 | 0.8115 | 0.8115 | 0.0000 | 3 | 0.8182 | 0.8182 | 0.0000
Context1 | NeutralProcessing | 3 | t+2 | 0.6911 | 0.6911 | 0.0000 | 0.7218 | 0.7218 | 0.0000 | 0.5154 | 0.5154 | 0.0000 | 3 | 0.6428 | 0.6428 | 0.0000
Context1 | NeutralProcessing | 3 | t+3 | 0.9872 | 0.9872 | 0.0000 | 1.0731 | 1.0731 | 0.0000 | 0.8277 | 0.8277 | 0.0000 | 3 | 0.9627 | 0.9627 | 0.0000
Context1 | NeutralProcessing | 3 | t+5 | 1.5830 | 1.5830 | 0.0000 | 1.6877 | 1.6877 | 0.0000 | 1.6804 | 1.6804 | 0.0000 | 3 | 1.6504 | 1.6504 | 0.0000
Context1 | NeutralProcessing | 4 | t+1 | 0.4516 | 0.4516 | 0.0000 | 0.4644 | 0.4644 | 0.0000 | 0.1952 | 0.1952 | 0.0000 | 3 | 0.3704 | 0.3704 | 0.0000
Context1 | NeutralProcessing | 4 | t+2 | 0.8342 | 0.8342 | 0.0000 | 0.9034 | 0.9034 | 0.0000 | 0.5761 | 0.5761 | 0.0000 | 3 | 0.7712 | 0.7712 | 0.0000
Context1 | NeutralProcessing | 4 | t+3 | 1.2224 | 1.2224 | 0.0000 | 1.1811 | 1.1811 | 0.0000 | 1.2064 | 1.2064 | 0.0000 | 3 | 1.2033 | 1.2033 | 0.0000
Context1 | NeutralProcessing | 4 | t+5 | 1.5312 | 1.5312 | 0.0000 | 1.7302 | 1.7302 | 0.0000 | 1.5787 | 1.5787 | 0.0000 | 3 | 1.6134 | 1.6134 | 0.0000
Context1 | NeutralProcessing | 5 | t+1 | 0.7665 | 0.7665 | 0.0000 | 0.7551 | 0.7551 | 0.0000 | 0.4947 | 0.4947 | 0.0000 | 3 | 0.6721 | 0.6721 | 0.0000
Context1 | NeutralProcessing | 5 | t+2 | 1.1342 | 1.1342 | 0.0000 | 1.0240 | 1.0240 | 0.0000 | 1.1637 | 1.1637 | 0.0000 | 3 | 1.1073 | 1.1073 | 0.0000
Context1 | NeutralProcessing | 5 | t+3 | 1.4619 | 1.4619 | 0.0000 | 1.6058 | 1.6058 | 0.0000 | 1.5367 | 1.5367 | 0.0000 | 3 | 1.5348 | 1.5348 | 0.0000
Context1 | NeutralProcessing | 5 | t+5 | 1.5698 | 1.5698 | 0.0000 | 1.5437 | 1.5437 | 0.0000 | 1.6481 | 1.6481 | 0.0000 | 3 | 1.5872 | 1.5872 | 0.0000
Context1 | NeutralProcessing | 6-10 | t+1 | 0.9239 | 0.9239 | 0.0000 | 1.0049 | 1.0049 | 0.0000 | 1.0297 | 1.0297 | 0.0000 | 3 | 0.9862 | 0.9862 | 0.0000
Context1 | NeutralProcessing | 6-10 | t+2 | 1.2425 | 1.2425 | 0.0000 | 1.4341 | 1.4341 | 0.0000 | 1.4320 | 1.4320 | 0.0000 | 3 | 1.3695 | 1.3695 | 0.0000
Context1 | NeutralProcessing | 6-10 | t+3 | 1.3691 | 1.3691 | 0.0000 | 1.5831 | 1.5831 | 0.0000 | 1.6006 | 1.6006 | 0.0000 | 3 | 1.5176 | 1.5176 | 0.0000
Context1 | NeutralProcessing | 6-10 | t+5 | 1.5760 | 1.5760 | 0.0000 | 1.7240 | 1.7240 | 0.0000 | 1.7318 | 1.7318 | 0.0000 | 3 | 1.6772 | 1.6772 | 0.0000
Context1 | NeutralProcessing | 11-20 | t+1 | 0.8432 | 0.8432 | 0.0000 | 1.1205 | 1.1205 | 0.0000 | 1.0988 | 1.0988 | 0.0000 | 3 | 1.0208 | 1.0208 | 0.0000
Context1 | NeutralProcessing | 11-20 | t+2 | 1.1916 | 1.1916 | 0.0000 | 1.5605 | 1.5605 | 0.0000 | 1.4766 | 1.4766 | 0.0000 | 3 | 1.4096 | 1.4096 | 0.0000
Context1 | NeutralProcessing | 11-20 | t+3 | 1.2965 | 1.2965 | 0.0000 | 1.5133 | 1.5133 | 0.0000 | 1.4766 | 1.4766 | 0.0000 | 3 | 1.4288 | 1.4288 | 0.0000
Context1 | NeutralProcessing | 11-20 | t+5 | 1.5130 | 1.5130 | 0.0000 | 1.5872 | 1.5872 | 0.0000 | 1.5162 | 1.5162 | 0.0000 | 3 | 1.5388 | 1.5388 | 0.0000
Context1 | NeutralProcessing | 21+ | t+1 | 0.7959 | 0.7959 | 0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 0.7959 | 0.7959 | 0.0000
Context1 | NeutralProcessing | 21+ | t+2 | 0.9431 | 0.9431 | 0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 0.9431 | 0.9431 | 0.0000
Context1 | NeutralProcessing | 21+ | t+3 | 1.2570 | 1.2570 | 0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 1.2570 | 1.2570 | 0.0000
Context1 | NeutralProcessing | 21+ | t+5 | 1.5595 | 1.5595 | 0.0000 | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 1.5595 | 1.5595 | 0.0000
Context1 | ReassertionProcessing | 1 | t+1 | 1.3784 | 1.2889 | 0.0894 | 1.3656 | 1.3095 | 0.0562 | 1.3282 | 1.2222 | 0.1060 | 3 | 1.3574 | 1.2735 | 0.0839
Context1 | ReassertionProcessing | 1 | t+2 | 1.5261 | 1.5042 | 0.0219 | 1.5030 | 1.4258 | 0.0773 | 1.4314 | 1.3716 | 0.0598 | 3 | 1.4868 | 1.4338 | 0.0530
Context1 | ReassertionProcessing | 1 | t+3 | 1.7391 | 1.7249 | 0.0142 | 1.7021 | 1.6548 | 0.0473 | 1.6395 | 1.5988 | 0.0407 | 3 | 1.6936 | 1.6595 | 0.0341
Context1 | ReassertionProcessing | 1 | t+5 | 1.5219 | 1.5146 | 0.0073 | 1.5734 | 1.5268 | 0.0465 | 1.5188 | 1.4432 | 0.0756 | 3 | 1.5380 | 1.4949 | 0.0431
Context1 | ReassertionProcessing | 2 | t+1 | 1.0276 | 1.0276 | 0.0000 | 0.9081 | 0.9081 | 0.0000 | 0.9467 | 0.9467 | 0.0000 | 3 | 0.9608 | 0.9608 | 0.0000
Context1 | ReassertionProcessing | 2 | t+2 | 1.4034 | 1.4034 | 0.0000 | 1.6265 | 1.6265 | 0.0000 | 1.6169 | 1.6169 | 0.0000 | 3 | 1.5489 | 1.5489 | 0.0000
Context1 | ReassertionProcessing | 2 | t+3 | 1.6077 | 1.6077 | 0.0000 | 1.6393 | 1.6393 | 0.0000 | 1.5980 | 1.5980 | 0.0000 | 3 | 1.6150 | 1.6150 | 0.0000
Context1 | ReassertionProcessing | 2 | t+5 | 1.5150 | 1.5150 | 0.0000 | 1.3652 | 1.3652 | 0.0000 | 1.6596 | 1.6596 | 0.0000 | 3 | 1.5133 | 1.5133 | 0.0000
Context1 | ReassertionProcessing | 3 | t+1 | 0.2449 | 0.2449 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | -0.0000 | 0.0000 | -0.0000 | 1 | 0.2449 | 0.2449 | 0.0000
Context1 | ReassertionProcessing | 3 | t+2 | 1.6746 | 1.6746 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | -0.0000 | 0.0000 | -0.0000 | 1 | 1.6746 | 1.6746 | 0.0000
Context1 | ReassertionProcessing | 3 | t+3 | 1.8414 | 1.8414 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | -0.0000 | 0.0000 | -0.0000 | 1 | 1.8414 | 1.8414 | 0.0000
Context1 | ReassertionProcessing | 3 | t+5 | 1.1369 | 1.1369 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | -0.0000 | 0.0000 | -0.0000 | 1 | 1.1369 | 1.1369 | 0.0000
Context1 | RecoveryResolution | 1 | t+1 | 0.9454 | 0.2933 | 0.6522 | 0.9542 | 0.3130 | 0.6412 | 0.9661 | 0.4626 | 0.5036 | 3 | 0.9553 | 0.3563 | 0.5990
Context1 | RecoveryResolution | 1 | t+2 | 1.2239 | 0.8712 | 0.3527 | 1.2006 | 0.8173 | 0.3833 | 1.1500 | 0.8256 | 0.3244 | 3 | 1.1915 | 0.8380 | 0.3535
Context1 | RecoveryResolution | 1 | t+3 | 0.9655 | 0.9625 | 0.0030 | 1.0541 | 0.9942 | 0.0599 | 0.8471 | 0.7545 | 0.0925 | 3 | 0.9555 | 0.9037 | 0.0518
Context1 | RecoveryResolution | 1 | t+5 | 1.6413 | 1.6275 | 0.0138 | 1.6795 | 1.5747 | 0.1048 | 1.5675 | 1.1417 | 0.4258 | 3 | 1.6294 | 1.4480 | 0.1814
Context1 | RecoveryResolution | 2 | t+1 | 0.5726 | 0.5726 | 0.0000 | 0.6017 | 0.6017 | 0.0000 | 0.6172 | 0.6172 | 0.0000 | 3 | 0.5972 | 0.5972 | 0.0000
Context1 | RecoveryResolution | 2 | t+2 | 1.0028 | 1.0028 | 0.0000 | 1.0245 | 1.0245 | 0.0000 | 0.6663 | 0.6663 | 0.0000 | 3 | 0.8979 | 0.8979 | 0.0000
Context1 | RecoveryResolution | 2 | t+3 | 1.0874 | 1.0874 | 0.0000 | 0.9589 | 0.9589 | 0.0000 | 0.8981 | 0.8981 | 0.0000 | 3 | 0.9815 | 0.9815 | 0.0000
Context1 | RecoveryResolution | 2 | t+5 | 1.7185 | 1.7185 | 0.0000 | 1.2981 | 1.2981 | 0.0000 | 0.9372 | 0.9372 | 0.0000 | 3 | 1.3179 | 1.3179 | 0.0000
Context1 | RecoveryResolution | 3 | t+1 | 0.9486 | 0.9486 | 0.0000 | 1.0085 | 1.0085 | 0.0000 | 0.5297 | 0.5297 | 0.0000 | 2 | 0.9786 | 0.9786 | 0.0000
Context1 | RecoveryResolution | 3 | t+2 | 1.0841 | 1.0841 | 0.0000 | 0.9488 | 0.9488 | 0.0000 | 0.9369 | 0.9369 | 0.0000 | 2 | 1.0164 | 1.0164 | 0.0000
Context1 | RecoveryResolution | 3 | t+3 | 1.7053 | 1.7053 | 0.0000 | 1.4379 | 1.4379 | 0.0000 | 1.4271 | 1.4271 | 0.0000 | 2 | 1.5716 | 1.5716 | 0.0000
Context1 | RecoveryResolution | 3 | t+5 | 1.6839 | 1.6839 | 0.0000 | 1.2521 | 1.2521 | 0.0000 | 1.3031 | 1.3031 | 0.0000 | 2 | 1.4680 | 1.4680 | 0.0000
Context1 | RecoveryResolution | 4 | t+1 | 0.6616 | 0.6616 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | 1 | 0.6616 | 0.6616 | 0.0000
Context1 | RecoveryResolution | 4 | t+2 | 1.1627 | 1.1627 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | 1 | 1.1627 | 1.1627 | 0.0000
Context1 | RecoveryResolution | 4 | t+3 | 0.9869 | 0.9869 | 0.0000 | -0.0000 | 0.0000 | -0.0000 | N/A | N/A | N/A | 1 | 0.9869 | 0.9869 | 0.0000
